image,target,is_valid,is_labeled
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d55d00a5-f161-4b96-a693-63d614dff130.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-a/90a1f93f-15dc-4677-a12b-e08be24385ca.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/b4f3d683-6ab9-41f1-9d0a-3cf5e96b8036.jpg,3,False,False
upper-gi-tract/pathological-findings/barretts-short-segment/3d73b85f-b2aa-4836-b413-ed50f6637b30.jpg,0,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/cfe87c82-1ecd-4c5b-add4-4e6d197cccf0.jpg,3,False,False
lower-gi-tract/pathological-findings/polyps/4272cb66-6585-4a9a-aab7-329a812b46f1.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/0017b7c7-90f8-4de2-8723-1d87e5c58317.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/bf622251-bb2f-4593-8304-62d14aa31744.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/0f498083-9ed1-47a5-bf10-8c83f6362c1e.jpg,3,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/f1383129-b4e6-4632-bc99-99c9ceceee9f.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e5a0b19c-8c3d-4c57-b2d3-cd58e623db39.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/02faf76d-2d43-41be-a56d-3e7776e08144.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/5017d40c-5b0c-4d62-85f6-6d87125ece31.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2-3/3487e2fa-f712-4648-a298-57256b0466c2.jpg,7,False,False
lower-gi-tract/pathological-findings/polyps/bceac4e5-97b5-4a39-b4bf-b99c5c697035.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/da3c45f0-b80f-41fc-9aed-565b83524887.jpg,4,False,False
lower-gi-tract/pathological-findings/polyps/665a5e76-2496-46ba-acd5-a472672160d3.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9939e2c0-f07c-41d8-b77b-76b9deafd779.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/83dd53bc-27a0-4c4c-9094-b4a34825546f.jpg,3,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/da0614e0-c5bb-48ad-afe2-4407d008abff.jpg,1,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2-3/bea88a35-8100-48f5-8e4a-588d1a621fcc.jpg,7,False,False
upper-gi-tract/pathological-findings/esophagitis-a/b4679a04-c473-4151-bab8-cb7315e67783.jpg,9,False,False
lower-gi-tract/pathological-findings/polyps/19fbdf4d-bf29-4a07-831c-3742f7495e57.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-a/6d393d94-d740-4770-9905-da30998fa8b3.jpg,9,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/6aa7f1ba-7e09-4787-9675-d0c8b2104c48.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/4a170482-3662-4a07-aa36-d9dc77eeebdf.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f7ab3290-cff3-4d06-91c7-3f7db0da0be3.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/31700a18-d6c6-4707-8f22-ad3d211d6262.jpg,6,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/bbb3b56c-85ac-4c2f-9853-4c0dfe0ff06f.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/db440cc2-a0c0-44d8-8d35-3383778bff18.jpg,4,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/6d481665-3984-4375-86b4-d538da96687a.jpg,1,False,False
upper-gi-tract/pathological-findings/esophagitis-a/e5064b2e-04ab-4599-a052-23eba316e550.jpg,9,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1ce89edb-ad35-499b-a6e3-742c77ae7375.jpg,6,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/4aebc2c1-7507-4f12-afd6-2125f013ae59.jpg,11,False,False
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/36f7c88e-d0bc-44e6-aadd-a1ca8fc28cbc.jpg,6,False,False
lower-gi-tract/pathological-findings/polyps/87bfeba2-737e-4d0a-a499-3e9ef35b321f.jpg,4,False,False
upper-gi-tract/pathological-findings/esophagitis-b-d/06ae3e7d-258d-4521-9f4c-a7577da4704c.jpg,11,False,False
lower-gi-tract/pathological-findings/polyps/dcc3de1e-c03d-41b3-af28-e156bec87bc6.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/f8456276-4e09-483f-8cec-e509ae624b50.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/2ae556d1-e347-430c-8990-92d230b1f811.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/615a5a7b-c7dd-4ced-8135-c9fda348e678.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/cadc936c-2be0-45ad-a855-9b76293adc3c.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/f22f0f15-ec94-430c-bc6d-8c235092c34a.jpg,2,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/a8216a2a-cb40-4fcf-bfdb-19ba9f56c873.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/d92e1a78-2d90-43c7-8ae4-a8c0d7ed24cb.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/8568aac1-00a2-400b-bd87-ce7305639244.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/3242fbfc-ff01-4997-9010-ee231af91f9a.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/b089fe98-d7d8-4b28-b2dd-f240e3f6db4e.jpg,1,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/85f370ce-0361-4be2-bd4d-fc2817ab66f6.jpg,3,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/47728e00-8c20-488e-85de-c7b258f9ce65.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/8e976a67-ec7c-4917-84c9-24d5d50a6d13.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/878548a4-5ef4-43c0-9562-da216a1fdadf.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/a60fabd7-94e7-473e-abe6-7ea101cf7ea7.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/70122fca-cf6e-47c8-81e7-73f4b47f9673.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/cc125ee8-a29e-45ab-9e41-37f9a8b985b2.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/b840ca3b-5dc3-4c74-adb1-70d0dad1bb29.jpg,2,True,True
lower-gi-tract/pathological-findings/polyps/2ae99993-7e50-47dd-8ca9-da655266d936.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/ea271178-c68a-4620-89bb-e9566c86a015.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/9f8f59e1-34c7-4ec8-b5eb-000904fe5329.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/87b45f83-ef3e-4bd4-8514-af8c6aa1c466.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/b398729c-b802-445a-a46c-451817411f38.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/0048d8c5-b59d-461c-9834-f44a727e191d.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/e9039e9f-28bf-4103-b825-a90c6cce726a.jpg,11,True,True
upper-gi-tract/pathological-findings/barretts-short-segment/a0e5972f-a1af-4b52-a468-9aa028cfbe16.jpg,0,True,True
upper-gi-tract/pathological-findings/barretts-short-segment/70921113-09bd-4795-9050-4d633dea80ce.jpg,0,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/7f022446-7b04-4650-b7f3-81c68c8675ef.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/60f88ada-45bc-40a6-9f77-ad86ad5ad8a6.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/ed21329d-7b8d-4853-9d38-c6206e49576e.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/8ccd417e-c45a-42e2-a6d4-817c365b0ecf.jpg,9,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/c7928185-99a8-4920-bd53-74593bdcb2f7.jpg,3,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/ccc44d6e-0d16-4f8c-ba8d-2dcbeee458c0.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/cedd4f1a-e4c9-4f07-a42e-d75a407d4fcf.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/ea1d76c6-b25c-47f9-ada6-62d1ee878b36.jpg,3,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/5dacb000-8c85-4e27-a245-092528cd6388.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/8d77e898-2124-4349-b2b4-e0ea76384b9f.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/bb779706-a5a2-4edb-8a42-594b5cf85431.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/20cfaf58-607a-43d9-8358-b595f7a93d43.jpg,1,True,True
lower-gi-tract/pathological-findings/polyps/db6cd8c3-9675-4360-ba2c-407dd8c6690f.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/7203a48b-a605-4d1a-9690-636089af8a2f.jpg,3,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1850365b-bcf3-46a4-96ed-e8c1d66dcb62.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/05210a53-25da-43e5-aa32-08fd1cdfe36f.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/c7e1dfc5-33e8-4061-a529-ca1ced3f2722.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/2b50210d-9310-428b-8297-e2c8a077e3af.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/0b93c4df-2bb2-4d56-af1c-eeb22bf856d5.jpg,1,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/d68905aa-d584-44c8-91c1-65f738fc6b2b.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/cbf9d120-7b8a-4846-9fee-af20b81ff983.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9dce51b8-2744-4ffa-8b1f-bfd8216383ae.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/a14401ba-e97b-4266-a151-b33441e3baaa.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1-2/8819bb4b-db90-4918-9ab3-875975ebd900.jpg,5,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/9c63f997-0f11-4b8f-ba3f-a1160d75df9c.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/a8105310-738e-4eef-ac6c-f17adb93205e.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/9d64113d-c312-4c30-b99f-55736567ce81.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/f6f9603d-b813-4edd-8bb4-ef8c9d7344ae.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/38a4624e-2433-4e65-b01a-cd59f881380a.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/01c95ee8-79cc-46f4-a6a0-834d8a6045d4.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/8cd6adc0-f2d5-4d16-b752-a73572c5d624.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9a75fcb3-e28d-485e-87d6-d97f3fbc64f9.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/32bb58b6-ad64-46bb-8af8-f39c08a200ce.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/c08600c2-a3af-4eb7-9f31-af661e7722c3.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/8e3a2dc3-f640-4481-8e7d-356a282a741f.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/88c21cfc-5d6c-4c8b-9d9a-7f161257faa1.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/2da4f381-1e70-464b-9451-6ff796f8e1b8.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/8fe8a08b-efef-4c71-b95d-f2edc5902f6b.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/5f86bca7-1d82-4de7-aee8-cf300883a73c.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/aa6b12fb-ccf9-4188-9dfe-457a503fd166.jpg,6,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/47faeb54-0358-4064-b480-aefc4a0225b3.jpg,11,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/875b8405-3852-44f7-b55b-18cb98608610.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/ac01e993-f2ba-4ee8-8391-9ae9d070aac1.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/78c1b15c-25de-4ed3-bf28-21c3ea22ccd6.jpg,6,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/954ef44c-2ea5-490d-aa30-d38a5421d5ba.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/f91bfb82-dd41-48e9-824e-b8bbbc25ade2.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/4fb7d823-347f-4bda-9169-3f415bda7b54.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-a/0a7e5397-2bcf-4035-90e8-be38ae22c3a9.jpg,9,True,True
upper-gi-tract/pathological-findings/barretts-short-segment/deaa2cad-a016-4955-acd8-eb7ef305ba3e.jpg,0,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/dfa23e26-3a01-4024-812d-acc2b90d86f4.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/3e8ee41b-77fe-4cc4-b099-a1460b2f5d6a.jpg,4,True,True
upper-gi-tract/pathological-findings/barretts-short-segment/6361016f-717f-4c1e-a94f-e9750f0944e4.jpg,0,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/08c5d950-139f-41a8-a083-485e017ff4ca.jpg,11,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2-3/5d6b3503-4e4c-4888-8ebf-912f6119fc9c.jpg,7,True,True
upper-gi-tract/pathological-findings/esophagitis-a/3976c6c8-7a6a-40b4-b609-c954c53cce03.jpg,9,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/f74e0468-f0c6-4dba-a527-9a852156660c.jpg,6,True,True
upper-gi-tract/pathological-findings/esophagitis-a/e5980408-c6a8-47cb-bd60-fbca6326689a.jpg,9,True,True
lower-gi-tract/pathological-findings/polyps/a4f3e4ec-c61e-47ce-be68-afad16c71299.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/1353eeb9-5626-4cf1-8148-21a36da18787.jpg,6,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/c846a755-7f1e-4b08-aefb-06690c3f0f21.jpg,11,True,True
upper-gi-tract/pathological-findings/esophagitis-a/9bc52174-ff47-4bae-aed4-1a63092b2c19.jpg,9,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/eed44031-4b4a-4fbe-8def-6d22e5b6fdb2.jpg,6,True,True
upper-gi-tract/pathological-findings/esophagitis-a/715821b1-d28a-4b24-b1c7-c9b0281efb18.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-a/964eeb38-56b4-4c58-886b-1c9b5dad9d6e.jpg,9,True,True
lower-gi-tract/pathological-findings/polyps/ccf6122c-dc87-4773-a80d-decc87a56c33.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/f7960825-7be6-428e-b2dd-40edb3f60d70.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/2fa490c9-fa7b-4d0e-8947-cc223d4ce617.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-a/ad5fc4cd-1ee5-44c6-aaa0-ab622f0cf2d1.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-a/5fcb7f19-9561-4a96-9dbd-a527346259ba.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/3b48f336-f395-4cec-9127-d024229abcb6.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/43e446e5-bb0b-4263-b89b-1d0f4a638664.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/95051273-4c04-44e5-8195-ffdf35a35c36.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/25db6c5a-911e-4495-8028-302d0604140c.jpg,11,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/536e2345-ce48-4ba2-9135-c45cefefcae4.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/150c5149-f841-47ea-a950-4ff68d3dbc8a.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/dc28ce95-f1c7-4b3f-a1a0-122bb54dba94.jpg,1,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/8331a6e4-e647-4cc5-a01d-a756f96f5f1e.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9b6a1100-5986-4e47-9f29-79d4a15e5e14.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/3823d748-fde7-4ad1-871c-8930b7899f9d.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/709c7490-acd4-4be1-be54-fa9dca136144.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/9885aef9-2918-4f05-abe9-c1948333a98a.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/bb632b3b-ea01-49b8-9656-94f08a745b48.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/dd020fb3-f323-40a5-b9d6-02520eae57d0.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/ba867939-78b9-4aea-8a2c-8016c276c017.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/fd9d587c-98d1-46f8-b8cb-3f9f61931656.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/61fbf887-4c44-4b04-928f-1a08349abcd6.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/f15ee182-84da-44e1-9033-046b3890e534.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/0de995a0-0c00-47f5-8d56-563a1fb04a24.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/23c36bb4-f551-48f2-9c69-6aa77be3d5ef.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/29973e0a-6d2d-4771-8300-d26e5fc502f8.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/33c053f1-0bac-4c12-a2cd-19bc62404d00.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/0958f0bb-b36e-4845-bc89-5b6c85375239.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/f40fd205-d0a5-4180-92ad-575894bbaeb1.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/7ab30031-6d04-4a53-af01-8b7261d73123.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/ccb9a231-aaa3-4104-bc86-ed9ad6a642d1.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/4604cf0d-7992-48a4-baba-51768bcf0469.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/b90b4be4-3c67-45e3-9bf5-c42190b0aa46.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/4c59d899-d300-4673-bbca-f33fb5542ae0.jpg,1,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/9affa9c4-f2e9-4738-a8f6-985acef37044.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/20fb7c2b-eb88-40e3-a4fb-c1a1f8051f94.jpg,6,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-0-1/917aedcf-91fb-4400-ad93-17a381d85996.jpg,2,True,True
upper-gi-tract/pathological-findings/esophagitis-a/aea44678-4f00-4b11-a147-cf4abba81d9f.jpg,9,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/eb1eeb07-5b6d-4fa7-a6e6-c7a22c761f09.jpg,1,True,True
lower-gi-tract/pathological-findings/polyps/2ec204f5-4f66-43b9-aa8b-36e46ad6c253.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/496c855f-a568-4508-a9d1-fc0b97c041ac.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/4a1608fe-8424-4016-8b01-a88f9a058af0.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/38591735-1d34-4f14-b900-10f889d3f0f4.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/18c1212c-ff6a-40a3-8f9c-c24b160a6c5d.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/183fe344-67ec-4513-aee8-fc9922a46e93.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/a7ae7fbb-0382-4a07-b33d-4d2bde12f4a5.jpg,9,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/e15ef9b5-f510-44ea-bd7f-762bf4fff919.jpg,3,True,True
upper-gi-tract/pathological-findings/barretts-short-segment/c2428751-0786-41e8-a451-0120e1624c78.jpg,0,True,True
upper-gi-tract/pathological-findings/esophagitis-a/984f1090-2f6b-49e8-9d23-b91d4c77ca80.jpg,9,True,True
lower-gi-tract/pathological-findings/polyps/44f1fdae-e11d-4b6d-ada2-548aca00ffdf.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/ef320d94-3ab8-4593-8d66-4c7767c164fa.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/0ee7490e-8c46-4fcb-af53-eea80fec2394.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/c2ca0a06-d596-4cf4-839c-911e6399a983.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/25302157-fdd2-4401-a3c7-a31c34f2b928.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/e4f99fc3-9d20-4d87-8405-07ea66056c2f.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/3866b431-b8cd-4d93-84c5-9353c978b974.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/8ec960de-f2ae-4431-9d8d-0a72fb1e2a61.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/a9fa8829-9dd8-449c-a222-0557575b0d9e.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-a/9c5ddd7c-9298-4f61-9073-698ff1b2fd3a.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/7bfde6d8-240d-451e-afb4-5cde447146fd.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/f1aaa858-4e16-40b7-98b9-0a9b73c29a7a.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/4052efa6-0bdc-4faf-af43-6fb07a758c37.jpg,11,True,True
upper-gi-tract/pathological-findings/esophagitis-a/fb1457d8-e7ec-4ef4-b152-573d473410ee.jpg,9,True,True
lower-gi-tract/pathological-findings/polyps/22eb758f-c7a3-4ba8-b82c-5efe8e6f627f.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/674b9cd3-1eb3-427c-9993-24a0683577dc.jpg,1,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/ea74b356-a0e1-43be-814f-799c072d6ccb.jpg,1,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/9ab3775c-b153-48ba-8260-6cd20ba784d6.jpg,1,True,True
lower-gi-tract/pathological-findings/polyps/19034340-d030-4a4e-9acf-3a14c8388b27.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/8cce8d25-c34c-4a0c-b6d0-15d4d2828a84.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/9f53c958-fe8f-4897-a060-8e3360696ac1.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/95a492cc-4ddc-4462-988e-abfad2404e25.jpg,9,True,True
upper-gi-tract/pathological-findings/esophagitis-b-d/442b59e8-378a-4930-93e0-d9b990120d56.jpg,11,True,True
lower-gi-tract/pathological-findings/polyps/36448361-f38c-486d-a404-8251e657df28.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/c37f32d8-5749-4675-a474-10b1325cd438.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-1/f155aba3-161a-43fe-940c-0045c830cbd3.jpg,3,True,True
lower-gi-tract/pathological-findings/polyps/569a7076-3fac-4fcd-bbc6-17aafc4dbda9.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/bc02e3ed-94af-402e-a860-9686af5af550.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/83138154-9e5a-44fd-bbf6-5733ec66a25e.jpg,9,True,True
lower-gi-tract/pathological-findings/polyps/42cb5a68-9575-4084-a891-2b17e0623e04.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/0f92c3df-cfaa-489a-bbe1-d89f78724849.jpg,4,True,True
upper-gi-tract/pathological-findings/esophagitis-a/51ca0276-2780-40c0-86b2-ea26fafa1f22.jpg,9,True,True
lower-gi-tract/pathological-findings/polyps/2ad58ed0-7dc2-4036-8cf1-538b90379632.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/38d21a46-8f3e-4295-b1bc-f548d475ef4f.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/6f583a87-7ed4-415e-a867-2ab3405389ba.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/c1c63d79-c5db-44c6-8099-42cc5bd7bd91.jpg,4,True,True
upper-gi-tract/pathological-findings/barretts-short-segment/101b7a09-3116-4f28-afc4-e4705999a038.jpg,0,True,True
lower-gi-tract/pathological-findings/polyps/0caa229b-ef32-47c0-8d01-cdb57fad26b4.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/670501f7-43a3-4cd3-9e0f-f280d4f939e7.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/512adbf9-95f8-478b-b637-95a190ce14b7.jpg,4,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-2/e85b8233-9da7-4697-a459-0a513a00c729.jpg,6,True,True
lower-gi-tract/pathological-findings/polyps/16bdc523-16e6-4751-b0c3-b7e84201cdac.jpg,4,True,True
lower-gi-tract/pathological-findings/polyps/0c088ae7-94ce-4978-9210-0921352e91f9.jpg,4,True,True
upper-gi-tract/pathological-findings/barretts/c701e6b5-4fbf-45a5-ae6c-4a82b9592e94.jpg,8,True,True
lower-gi-tract/pathological-findings/ulcerative-colitis-grade-3/3f93f89a-7739-4d1b-828b-25e5e34e80e3.jpg,1,True,True
lower-gi-tract/pathological-findings/polyps/61667b53-2021-414b-a83a-579eae10b6e5.jpg,4,True,True
